artist_name,song_name,genres,cluster
snoop dogg,lay low,Hip Hop; Rap; Black Music,2
snoop dogg,crip ya enthusiasm,Hip Hop; Rap; Black Music,1
snoop dogg,still smokin,Hip Hop; Rap; Black Music,5
snoop dogg,1st we blaze it up,Hip Hop; Rap; Black Music,2
snoop dogg,2 minute warning,Hip Hop; Rap; Black Music,6
snoop dogg,a bitch i knew,Hip Hop; Rap; Black Music,5
snoop dogg,back up off me,Hip Hop; Rap; Black Music,5
snoop dogg,bang out,Hip Hop; Rap; Black Music,1
snoop dogg,beat up on yo pads,Hip Hop; Rap; Black Music,2
snoop dogg,been around tha world,Hip Hop; Rap; Black Music,5
snoop dogg,bitch please,Hip Hop; Rap; Black Music,1
snoop dogg,breathe it in,Hip Hop; Rap; Black Music,6
snoop dogg,bring it on,Hip Hop; Rap; Black Music,5
snoop dogg,can i get a flicc witchu,Hip Hop; Rap; Black Music,2
snoop dogg,catch a vibe,Hip Hop; Rap; Black Music,1
snoop dogg,ceo,Hip Hop; Rap; Black Music,6
snoop dogg,cool,Hip Hop; Rap; Black Music,5
snoop dogg,crazy,Hip Hop; Rap; Black Music,5
snoop dogg,deez hollywood nights,Hip Hop; Rap; Black Music,2
snoop dogg,doggfather,Hip Hop; Rap; Black Music,1
snoop dogg,doggystylin,Hip Hop; Rap; Black Music,1
snoop dogg,focused,Hip Hop; Rap; Black Music,6
snoop dogg,from long beach 2 brick city,Hip Hop; Rap; Black Music,1
snoop dogg,from tha chuuuch to da palace,Hip Hop; Rap; Black Music,6
snoop dogg,g bedtime stories,Hip Hop; Rap; Black Music,5
snoop dogg,gangsta like me,Hip Hop; Rap; Black Music,1
snoop dogg,gin and juice,Hip Hop; Rap; Black Music,5
snoop dogg,girl like u,Hip Hop; Rap; Black Music,5
snoop dogg,go away,Hip Hop; Rap; Black Music,2
snoop dogg,gun smoke,Hip Hop; Rap; Black Music,5
chris brown,with you,Rap; Hip Hop; Pop,1
chris brown,say goodbye,Rap; Hip Hop; Pop,5
chris brown,under the influence,Rap; Hip Hop; Pop,6
chris brown,hope you do,Rap; Hip Hop; Pop,1
chris brown,indigo,Rap; Hip Hop; Pop,6
chris brown,iffy,Rap; Hip Hop; Pop,1
chris brown,gimme that,Rap; Hip Hop; Pop,6
chris brown,wall to wall,Rap; Hip Hop; Pop,6
chris brown,back to sleep,Rap; Hip Hop; Pop,2
chris brown,2012,Rap; Hip Hop; Pop,1
chris brown,4 years old,Rap; Hip Hop; Pop,0
chris brown,add me in,Rap; Hip Hop; Pop,1
chris brown,all back,Rap; Hip Hop; Pop,6
chris brown,back to love,Rap; Hip Hop; Pop,2
chris brown,bassline,Rap; Hip Hop; Pop,1
chris brown,beg for it,Rap; Hip Hop; Pop,1
chris brown,biggest fan,Rap; Hip Hop; Pop,5
chris brown,body shots,Rap; Hip Hop; Pop,5
chris brown,confidence,Rap; Hip Hop; Pop,5
chris brown,covered in you,Rap; Hip Hop; Pop,6
chris brown,crawl,Rap; Hip Hop; Pop,6
chris brown,damage,Rap; Hip Hop; Pop,5
chris brown,everybody knows,Rap; Hip Hop; Pop,1
chris brown,fallin down,Rap; Hip Hop; Pop,5
chris brown,famous girl,Rap; Hip Hop; Pop,6
chris brown,fine china,Rap; Hip Hop; Pop,5
chris brown,flashbacks,Rap; Hip Hop; Pop,6
chris brown,forever,Rap; Hip Hop; Pop,1
chris brown,get at ya,Rap; Hip Hop; Pop,6
chris brown,gimme whatcha got,Rap; Hip Hop; Pop,1
lil wayne,lollipop,R&B; Black Music; Rap,1
lil wayne,how to love,R&B; Black Music; Rap,6
lil wayne,twist made me,R&B; Black Music; Rap,1
lil wayne,3 peat,R&B; Black Music; Rap,5
lil wayne,500 degreez,R&B; Black Music; Rap,1
lil wayne,a milli,R&B; Black Music; Rap,1
lil wayne,american star,R&B; Black Music; Rap,5
lil wayne,back to you,R&B; Black Music; Rap,5
lil wayne,best rapper alive,R&B; Black Music; Rap,1
lil wayne,bill gates,R&B; Black Music; Rap,5
lil wayne,biznite,R&B; Black Music; Rap,1
lil wayne,bloodline,R&B; Black Music; Rap,5
lil wayne,blunt blowin,R&B; Black Music; Rap,5
lil wayne,bring it back,R&B; Black Music; Rap,5
lil wayne,carter ii,R&B; Black Music; Rap,5
lil wayne,cash money millionaires,R&B; Black Music; Rap,1
lil wayne,comfortable,R&B; Black Music; Rap,5
lil wayne,da da da,R&B; Black Music; Rap,5
lil wayne,dedicate,R&B; Black Music; Rap,2
lil wayne,demon,R&B; Black Music; Rap,5
lil wayne,dontgetit,R&B; Black Music; Rap,5
lil wayne,everything,R&B; Black Music; Rap,1
lil wayne,feel me,R&B; Black Music; Rap,5
lil wayne,fireman,R&B; Black Music; Rap,5
lil wayne,fly in,R&B; Black Music; Rap,5
lil wayne,fly out,R&B; Black Music; Rap,1
lil wayne,gangsta and pimps,R&B; Black Music; Rap,6
lil wayne,gangsta shit,R&B; Black Music; Rap,5
lil wayne,get a life,R&B; Black Music; Rap,1
lil wayne,get down,R&B; Black Music; Rap,5
prince,purple rain,R&B; Black Music; Funk,3
prince,1999,R&B; Black Music; Funk,6
prince,little red corvette,R&B; Black Music; Funk,5
prince,jungle love,R&B; Black Music; Funk,5
prince,7,R&B; Black Music; Funk,1
prince,somewhere here on earth,R&B; Black Music; Funk,5
prince,100 mph,R&B; Black Music; Funk,4
prince,2 nigs united 4 west compton,R&B; Black Music; Funk,3
prince,2045 radical man,R&B; Black Music; Funk,6
prince,3121,R&B; Black Music; Funk,5
prince,4ever,R&B; Black Music; Funk,1
prince,a case of u,R&B; Black Music; Funk,4
prince,a million days,R&B; Black Music; Funk,6
prince,adore,R&B; Black Music; Funk,6
prince,all the midnights in the world,R&B; Black Music; Funk,3
prince,anna stesia,R&B; Black Music; Funk,5
prince,art official cage,R&B; Black Music; Funk,2
prince,avalanche,R&B; Black Music; Funk,4
prince,beautiful strange,R&B; Black Music; Funk,3
prince,black muse,R&B; Black Music; Funk,6
prince,black sweat,R&B; Black Music; Funk,3
prince,born 2 die,R&B; Black Music; Funk,6
prince,breakdown,R&B; Black Music; Funk,6
prince,breakfast can wait,R&B; Black Music; Funk,5
prince,call my name,R&B; Black Music; Funk,5
prince,chelsea rodgers,R&B; Black Music; Funk,1
prince,cinnamon girl,R&B; Black Music; Funk,4
prince,clouds,R&B; Black Music; Funk,6
prince,controversy,R&B; Black Music; Funk,5
prince,cream,R&B; Black Music; Funk,5
elvis presley,suspicious minds,Rockabilly; Romântico; Rock,1
elvis presley,always on my mind,Rockabilly; Romântico; Rock,3
elvis presley,love me tender,Rockabilly; Romântico; Rock,3
elvis presley,my way,Rockabilly; Romântico; Rock,1
elvis presley,bridge over troubled water,Rockabilly; Romântico; Rock,3
elvis presley,unchained melody,Rockabilly; Romântico; Rock,4
elvis presley,amazing grace,Rockabilly; Romântico; Rock,4
elvis presley,jailhouse rock,Rockabilly; Romântico; Rock,1
elvis presley,burning love,Rockabilly; Romântico; Rock,5
elvis presley,kiss me quick,Rockabilly; Romântico; Rock,3
elvis presley,if i can dream,Rockabilly; Romântico; Rock,3
elvis presley,the wonder of you,Rockabilly; Romântico; Rock,4
elvis presley,and i love you so,Rockabilly; Romântico; Rock,3
elvis presley,blue suede shoes,Rockabilly; Romântico; Rock,4
elvis presley,a little less conversation,Rockabilly; Romântico; Rock,5
elvis presley,a hundred years from now,Rockabilly; Romântico; Rock,4
elvis presley,a mess of blues,Rockabilly; Romântico; Rock,3
elvis presley,a thing called love,Rockabilly; Romântico; Rock,4
elvis presley,all shook up,Rockabilly; Romântico; Rock,4
elvis presley,all that i am,Rockabilly; Romântico; Rock,4
elvis presley,an american trilogy,Rockabilly; Romântico; Rock,4
elvis presley,an evening prayer,Rockabilly; Romântico; Rock,4
elvis presley,any day now,Rockabilly; Romântico; Rock,4
elvis presley,are you lonesome tonight,Rockabilly; Romântico; Rock,2
elvis presley,baby lets play house,Rockabilly; Romântico; Rock,6
elvis presley,baby what you want me to do,Rockabilly; Romântico; Rock,4
elvis presley,blue christmas,Rockabilly; Romântico; Rock,3
elvis presley,blue hawaii,Rockabilly; Romântico; Rock,4
elvis presley,blue moon of kentucky,Rockabilly; Romântico; Rock,4
elvis presley,bosom of abraham,Rockabilly; Romântico; Rock,4
john mayer,gravity,Romântico; Blues; Pop/Rock,4
john mayer,slow dancing in a burning room,Romântico; Blues; Pop/Rock,6
john mayer,xo,Romântico; Blues; Pop/Rock,6
john mayer,heartbreak warfare,Romântico; Blues; Pop/Rock,2
john mayer,your body is a wonderland,Romântico; Blues; Pop/Rock,5
john mayer,daughters,Romântico; Blues; Pop/Rock,5
john mayer,waiting on the world to change,Romântico; Blues; Pop/Rock,6
john mayer,3x5,Romântico; Blues; Pop/Rock,5
john mayer,half of my heart,Romântico; Blues; Pop/Rock,5
john mayer,last train home,Romântico; Blues; Pop/Rock,2
john mayer,neon,Romântico; Blues; Pop/Rock,1
john mayer,my stupid mouth,Romântico; Blues; Pop/Rock,1
john mayer,belief,Romântico; Blues; Pop/Rock,6
john mayer,who says,Romântico; Blues; Pop/Rock,5
john mayer,carry me away,Romântico; Blues; Pop/Rock,3
john mayer,stop this train,Romântico; Blues; Pop/Rock,5
john mayer,no such thing,Romântico; Blues; Pop/Rock,5
john mayer,in your atmosphere,Romântico; Blues; Pop/Rock,1
john mayer,the heart of life,Romântico; Blues; Pop/Rock,3
john mayer,83,Romântico; Blues; Pop/Rock,5
john mayer,a face to call home,Romântico; Blues; Pop/Rock,2
john mayer,all i want is to be with you,Romântico; Blues; Pop/Rock,3
john mayer,all we ever do is say goodbye,Romântico; Blues; Pop/Rock,3
john mayer,another kind of green,Romântico; Blues; Pop/Rock,2
john mayer,assassin,Romântico; Blues; Pop/Rock,5
john mayer,back to you,Romântico; Blues; Pop/Rock,3
john mayer,badge and gun,Romântico; Blues; Pop/Rock,6
john mayer,bold as love,Romântico; Blues; Pop/Rock,4
john mayer,born and raised,Romântico; Blues; Pop/Rock,0
john mayer,call me the breeze,Romântico; Blues; Pop/Rock,3
michael bublé,home,Romântico; Jazz; Blues,5
michael bublé,everything,Romântico; Jazz; Blues,6
michael bublé,feeling good,Romântico; Jazz; Blues,3
michael bublé,my valentine,Romântico; Jazz; Blues,3
michael bublé,sway,Romântico; Jazz; Blues,1
michael bublé,close your eyes,Romântico; Jazz; Blues,5
michael bublé,when i fall in love,Romântico; Jazz; Blues,3
michael bublé,save the last dance for me,Romântico; Jazz; Blues,1
michael bublé,i only have eyes for you,Romântico; Jazz; Blues,3
michael bublé,lost,Romântico; Jazz; Blues,1
michael bublé,the way you look tonight,Romântico; Jazz; Blues,4
michael bublé,love you anymore,Romântico; Jazz; Blues,5
michael bublé,my funny valentine,Romântico; Jazz; Blues,4
michael bublé,all i do is dream of you,Romântico; Jazz; Blues,3
michael bublé,all i want for christmas is you,Romântico; Jazz; Blues,1
michael bublé,all of me,Romântico; Jazz; Blues,3
michael bublé,always on my mind,Romântico; Jazz; Blues,3
michael bublé,anyone to love,Romântico; Jazz; Blues,3
michael bublé,at this moment,Romântico; Jazz; Blues,6
michael bublé,best of me,Romântico; Jazz; Blues,1
michael bublé,blue christmas,Romântico; Jazz; Blues,4
michael bublé,call me irresponsible,Romântico; Jazz; Blues,4
michael bublé,cold december night,Romântico; Jazz; Blues,2
michael bublé,come dance with me,Romântico; Jazz; Blues,5
michael bublé,come fly with me,Romântico; Jazz; Blues,3
michael bublé,crazy little thing called love,Romântico; Jazz; Blues,5
michael bublé,crazy love,Romântico; Jazz; Blues,5
michael bublé,cry me a river,Romântico; Jazz; Blues,5
michael bublé,down with love,Romântico; Jazz; Blues,3
michael bublé,end of may,Romântico; Jazz; Blues,1
eric clapton,tears in heaven,Rock; Blues,4
eric clapton,wonderful tonight,Rock; Blues,4
eric clapton,layla,Rock; Blues,3
eric clapton,change the world,Rock; Blues,3
eric clapton,cocaine,Rock; Blues,4
eric clapton,this has gotta stop,Rock; Blues,5
eric clapton,i shot the sheriff,Rock; Blues,5
eric clapton,love comes to everyone,Rock; Blues,3
eric clapton,river of tears,Rock; Blues,6
eric clapton,holy mother,Rock; Blues,4
eric clapton,stand and deliver,Rock; Blues,5
eric clapton,double trouble,Rock; Blues,4
eric clapton,hoochie coochie man,Rock; Blues,3
eric clapton,promises,Rock; Blues,5
eric clapton,christmas tears,Rock; Blues,3
eric clapton,little queen of spades,Rock; Blues,3
eric clapton,after midnight,Rock; Blues,4
eric clapton,alabama woman blues,Rock; Blues,3
eric clapton,autumn leaves,Rock; Blues,3
eric clapton,back home,Rock; Blues,3
eric clapton,bad boy,Rock; Blues,3
eric clapton,badge,Rock; Blues,3
eric clapton,believe in life,Rock; Blues,1
eric clapton,bell bottom blues,Rock; Blues,2
eric clapton,born to lose,Rock; Blues,4
eric clapton,born under a bad sign,Rock; Blues,4
eric clapton,broken down,Rock; Blues,1
eric clapton,call me the breeze,Rock; Blues,3
eric clapton,catch the blues,Rock; Blues,3
eric clapton,come back baby,Rock; Blues,3
bob dylan,like a rolling stone,Folk; Rock; Country,1
bob dylan,hurricane,Folk; Rock; Country,6
bob dylan,lay lady lay,Folk; Rock; Country,4
bob dylan,masters of war,Folk; Rock; Country,5
bob dylan,forever young,Folk; Rock; Country,4
bob dylan,all along the watchtower,Folk; Rock; Country,3
bob dylan,jokerman,Folk; Rock; Country,5
bob dylan,make you feel my love,Folk; Rock; Country,3
bob dylan,mother of muses,Folk; Rock; Country,1
bob dylan,beyond the horizon,Folk; Rock; Country,6
bob dylan,black rider,Folk; Rock; Country,6
bob dylan,born in time,Folk; Rock; Country,5
bob dylan,buckets of rain,Folk; Rock; Country,4
bob dylan,bye and bye,Folk; Rock; Country,0
bob dylan,cocaine blues,Folk; Rock; Country,4
bob dylan,cold irons bound,Folk; Rock; Country,5
bob dylan,crossing the rubicon,Folk; Rock; Country,5
bob dylan,diamond joe,Folk; Rock; Country,0
bob dylan,dignity,Folk; Rock; Country,6
bob dylan,dirt road blues,Folk; Rock; Country,3
bob dylan,duquesne whistle,Folk; Rock; Country,6
bob dylan,early roman kings,Folk; Rock; Country,3
bob dylan,everything is broken,Folk; Rock; Country,4
bob dylan,false prophet,Folk; Rock; Country,6
bob dylan,forgetful heart,Folk; Rock; Country,4
bob dylan,full moon and empty arms,Folk; Rock; Country,3
bob dylan,girl from the north country,Folk; Rock; Country,4
bob dylan,god knows,Folk; Rock; Country,2
bob dylan,gonna change my way of thinking,Folk; Rock; Country,5
bob dylan,goodbye jimmy reed,Folk; Rock; Country,5
the black keys,little black submarines,Rock Alternativo; Indie; Rock,4
the black keys,lonely boy,Rock Alternativo; Indie; Rock,3
the black keys,poor boy a long way from home,Rock Alternativo; Indie; Rock,3
the black keys,tighten up,Rock Alternativo; Indie; Rock,3
the black keys,your touch,Rock Alternativo; Indie; Rock,3
the black keys,weight of love,Rock Alternativo; Indie; Rock,3
the black keys,come on and go with me,Rock Alternativo; Indie; Rock,3
the black keys,next girl,Rock Alternativo; Indie; Rock,3
the black keys,run right back,Rock Alternativo; Indie; Rock,4
the black keys,walk with me,Rock Alternativo; Indie; Rock,4
the black keys,dead and gone,Rock Alternativo; Indie; Rock,1
the black keys,sister,Rock Alternativo; Indie; Rock,4
the black keys,never gonna give you up,Rock Alternativo; Indie; Rock,5
the black keys,gold on the ceiling,Rock Alternativo; Indie; Rock,3
the black keys,heavy soul,Rock Alternativo; Indie; Rock,3
the black keys,coal black mattie,Rock Alternativo; Indie; Rock,3
the black keys,louise,Rock Alternativo; Indie; Rock,3
the black keys,bullet in the brain,Rock Alternativo; Indie; Rock,3
the black keys,keep me,Rock Alternativo; Indie; Rock,4
the black keys,10 lovers,Rock Alternativo; Indie; Rock,3
the black keys,act nice and gentle,Rock Alternativo; Indie; Rock,3
the black keys,aeroplane blues,Rock Alternativo; Indie; Rock,3
the black keys,all hands against his own,Rock Alternativo; Indie; Rock,4
the black keys,all you ever wanted,Rock Alternativo; Indie; Rock,3
the black keys,black door,Rock Alternativo; Indie; Rock,4
the black keys,breaking down,Rock Alternativo; Indie; Rock,3
the black keys,brooklyn bound,Rock Alternativo; Indie; Rock,4
the black keys,busted,Rock Alternativo; Indie; Rock,4
the black keys,chop and change,Rock Alternativo; Indie; Rock,4
the black keys,countdown,Rock Alternativo; Indie; Rock,4
epica,rivers,Gótico; Heavy Metal; Rock,6
epica,unleashed,Gótico; Heavy Metal; Rock,1
epica,cry for the moon,Gótico; Heavy Metal; Rock,5
epica,our destiny,Gótico; Heavy Metal; Rock,5
epica,the phantom agony,Gótico; Heavy Metal; Rock,1
epica,martyr of the free word,Gótico; Heavy Metal; Rock,5
epica,the skeleton key,Gótico; Heavy Metal; Rock,6
epica,code of life,Gótico; Heavy Metal; Rock,6
epica,illusive consensus,Gótico; Heavy Metal; Rock,4
epica,the divine conspiracy,Gótico; Heavy Metal; Rock,1
epica,consign to oblivion,Gótico; Heavy Metal; Rock,5
epica,twin flames,Gótico; Heavy Metal; Rock,3
epica,unchain utopia,Gótico; Heavy Metal; Rock,2
epica,living a lie,Gótico; Heavy Metal; Rock,5
epica,the last crusade,Gótico; Heavy Metal; Rock,4
epica,run for a fall,Gótico; Heavy Metal; Rock,6
epica,seal of solomon,Gótico; Heavy Metal; Rock,1
epica,a phantasmic parade,Gótico; Heavy Metal; Rock,1
epica,architect of light,Gótico; Heavy Metal; Rock,5
epica,avalanche,Gótico; Heavy Metal; Rock,5
epica,beyond belief,Gótico; Heavy Metal; Rock,5
epica,beyond the matrix,Gótico; Heavy Metal; Rock,1
epica,blank infinity,Gótico; Heavy Metal; Rock,5
epica,burn to a cinder,Gótico; Heavy Metal; Rock,5
epica,canvas of life,Gótico; Heavy Metal; Rock,5
epica,chasing the dragon,Gótico; Heavy Metal; Rock,5
epica,chemical insomnia,Gótico; Heavy Metal; Rock,2
epica,crimson bow and arrow,Gótico; Heavy Metal; Rock,2
epica,crystal mountain,Gótico; Heavy Metal; Rock,4
epica,dance of fate,Gótico; Heavy Metal; Rock,5
taylor swift,lover,Pop; Romântico; Pop/Rock,1
taylor swift,blank space,Pop; Romântico; Pop/Rock,2
taylor swift,cardigan,Pop; Romântico; Pop/Rock,2
taylor swift,shake it off,Pop; Romântico; Pop/Rock,6
taylor swift,all too well,Pop; Romântico; Pop/Rock,2
taylor swift,the 1,Pop; Romântico; Pop/Rock,5
taylor swift,wildest dreams,Pop; Romântico; Pop/Rock,6
taylor swift,love story,Pop; Romântico; Pop/Rock,5
taylor swift,red,Pop; Romântico; Pop/Rock,5
taylor swift,august,Pop; Romântico; Pop/Rock,2
taylor swift,this is me trying,Pop; Romântico; Pop/Rock,5
taylor swift,paper rings,Pop; Romântico; Pop/Rock,1
taylor swift,mirrorball,Pop; Romântico; Pop/Rock,2
taylor swift,my tears ricochet,Pop; Romântico; Pop/Rock,2
taylor swift,the last great american dynasty,Pop; Romântico; Pop/Rock,6
taylor swift,style,Pop; Romântico; Pop/Rock,5
taylor swift,look what you made me do,Pop; Romântico; Pop/Rock,5
taylor swift,champagne problems,Pop; Romântico; Pop/Rock,1
taylor swift,the story of us,Pop; Romântico; Pop/Rock,2
taylor swift,22,Pop; Romântico; Pop/Rock,5
taylor swift,a perfectly good heart,Pop; Romântico; Pop/Rock,5
taylor swift,a place in this world,Pop; Romântico; Pop/Rock,5
taylor swift,afterglow,Pop; Romântico; Pop/Rock,6
taylor swift,all you had to do was stay,Pop; Romântico; Pop/Rock,1
taylor swift,back to december,Pop; Romântico; Pop/Rock,2
taylor swift,bad blood,Pop; Romântico; Pop/Rock,1
taylor swift,begin again,Pop; Romântico; Pop/Rock,6
taylor swift,bette davis eyes,Pop; Romântico; Pop/Rock,4
taylor swift,better than revenge,Pop; Romântico; Pop/Rock,1
taylor swift,betty,Pop; Romântico; Pop/Rock,5
johnny cash,you are my sunshine,Folk; Country; Rock,3
johnny cash,hurt,Folk; Country; Rock,3
johnny cash,ghost riders in the sky,Folk; Country; Rock,2
johnny cash,folsom prison blues,Folk; Country; Rock,3
johnny cash,jackson,Folk; Country; Rock,5
johnny cash,one,Folk; Country; Rock,5
johnny cash,solitary man,Folk; Country; Rock,4
johnny cash,father and son,Folk; Country; Rock,1
johnny cash,heart of gold,Folk; Country; Rock,3
johnny cash,danny boy,Folk; Country; Rock,3
johnny cash,i walk the line,Folk; Country; Rock,3
johnny cash,sam hall,Folk; Country; Rock,5
johnny cash,in my life,Folk; Country; Rock,4
johnny cash,ring of fire,Folk; Country; Rock,3
johnny cash,a boy named sue,Folk; Country; Rock,1
johnny cash,a legend in my time,Folk; Country; Rock,4
johnny cash,all over again,Folk; Country; Rock,4
johnny cash,aloha oe,Folk; Country; Rock,1
johnny cash,ballad of a teenage queen,Folk; Country; Rock,1
johnny cash,banks of the ohio,Folk; Country; Rock,4
johnny cash,before my time,Folk; Country; Rock,1
johnny cash,big river,Folk; Country; Rock,2
johnny cash,bird on a wire,Folk; Country; Rock,3
johnny cash,cindy,Folk; Country; Rock,6
johnny cash,cocaine blues,Folk; Country; Rock,1
johnny cash,cool water,Folk; Country; Rock,3
johnny cash,country trash,Folk; Country; Rock,6
johnny cash,daddy sang bass,Folk; Country; Rock,5
johnny cash,desperado,Folk; Country; Rock,1
johnny cash,field of diamonds,Folk; Country; Rock,4
alan jackson,chattahoochee,Country,1
alan jackson,little bitty,Country,5
alan jackson,remember when,Country,3
alan jackson,good time,Country,5
alan jackson,what a friend we have in jesus,Country,3
alan jackson,back,Country,1
alan jackson,country boy,Country,5
alan jackson,the sounds,Country,1
alan jackson,blessed assurance,Country,4
alan jackson,i love to tell the story,Country,3
alan jackson,the older i get,Country,1
alan jackson,right on the money,Country,2
alan jackson,hard hat and a hammer,Country,1
alan jackson,are you washed in the blood,Country,3
alan jackson,1976,Country,1
alan jackson,a little bluer than that,Country,1
alan jackson,a love like that,Country,1
alan jackson,a million ways to die,Country,6
alan jackson,after 17,Country,1
alan jackson,away in a manger,Country,4
alan jackson,between the devil and me,Country,5
alan jackson,big green eyes,Country,3
alan jackson,blacktop,Country,3
alan jackson,blue ridge mountain song,Country,2
alan jackson,bring on the night,Country,3
alan jackson,buicks to the moon,Country,3
alan jackson,dallas,Country,3
alan jackson,every now and then,Country,3
alan jackson,everything but the wings,Country,5
alan jackson,everything i love,Country,4
willie nelson,always on my mind,Country,3
willie nelson,on the road again,Country,6
willie nelson,something you get through,Country,3
willie nelson,heaven is closed,Country,1
willie nelson,blue eyes crying in the rain,Country,3
willie nelson,crazy,Country,3
willie nelson,big booty,Country,6
willie nelson,we are the cowboys,Country,2
willie nelson,why me,Country,4
willie nelson,a horse called music,Country,6
willie nelson,across the borderline,Country,4
willie nelson,all things must pass,Country,4
willie nelson,always now,Country,4
willie nelson,amazing grace,Country,4
willie nelson,angel eyes,Country,4
willie nelson,angel flying too close to the ground,Country,4
willie nelson,are you sure,Country,4
willie nelson,away in a manger,Country,4
willie nelson,back to earth,Country,3
willie nelson,basin street blues,Country,3
willie nelson,be that as it may,Country,1
willie nelson,be there for you,Country,5
willie nelson,because of you,Country,3
willie nelson,blackjack county chain,Country,3
willie nelson,blue hotel,Country,3
willie nelson,blue skies,Country,4
willie nelson,border song,Country,4
willie nelson,bright lights big city,Country,3
willie nelson,bubbles in my beer,Country,0
willie nelson,caldonia,Country,4
rascal flatts,what hurts the most,Country,5
rascal flatts,life is a highway,Country,1
rascal flatts,back to life,Country,6
rascal flatts,a little home,Country,1
rascal flatts,all night to get there,Country,5
rascal flatts,back to us,Country,5
rascal flatts,backwards,Country,1
rascal flatts,banjo,Country,6
rascal flatts,better now,Country,6
rascal flatts,bless the broken road,Country,1
rascal flatts,bob that head,Country,1
rascal flatts,break away,Country,4
rascal flatts,changed,Country,1
rascal flatts,close,Country,5
rascal flatts,come wake me up,Country,1
rascal flatts,cool thing,Country,3
rascal flatts,dj tonight,Country,1
rascal flatts,dry county girl,Country,4
rascal flatts,ellsworth,Country,5
rascal flatts,every day,Country,3
rascal flatts,fast cars and freedom,Country,1
rascal flatts,feels like today,Country,2
rascal flatts,forever,Country,5
rascal flatts,friday,Country,5
rascal flatts,from time to time,Country,6
rascal flatts,help me remember,Country,3
rascal flatts,here,Country,6
rascal flatts,here comes goodbye,Country,5
rascal flatts,holes,Country,4
rascal flatts,hot in here,Country,5
george strait,amarillo by morning,Country,4
george strait,you look so good in love,Country,3
george strait,i can still make cheyenne,Country,1
george strait,if heartaches were horses,Country,3
george strait,heartland,Country,3
george strait,famous last words of a fool,Country,3
george strait,a better rain,Country,1
george strait,ace in the hole,Country,3
george strait,adalida,Country,3
george strait,arkansas dave,Country,5
george strait,as far as it goes,Country,0
george strait,baby blue,Country,4
george strait,beautiful day for goodbye,Country,3
george strait,blue clear sky,Country,3
george strait,blue marlin blues,Country,3
george strait,brothers of the highway,Country,3
george strait,by the light of a burning bridge,Country,4
george strait,carried away,Country,6
george strait,carrying your love with me,Country,3
george strait,christmas cookies,Country,1
george strait,codigo,Country,5
george strait,come on joe,Country,2
george strait,cowboys like us,Country,5
george strait,deck the halls,Country,4
george strait,designated drinker,Country,3
george strait,desperately,Country,1
george strait,does fort worth ever cross your mind,Country,3
george strait,drinking champagne,Country,4
george strait,easy as you go,Country,1
george strait,every little honky tonk bar,Country,1
kenny chesney,summertime,Country,6
kenny chesney,get along,Country,2
kenny chesney,knowing you,Country,6
kenny chesney,when the sun goes down,Country,4
kenny chesney,somewhere with you,Country,1
kenny chesney,happy does,Country,5
kenny chesney,song for the saints,Country,5
kenny chesney,live a little,Country,6
kenny chesney,when i close my eyes,Country,4
kenny chesney,big star,Country,5
kenny chesney,a lot of things different,Country,2
kenny chesney,all i need to know,Country,0
kenny chesney,all i want for christmas is a real good tan,Country,1
kenny chesney,all the pretty girls,Country,5
kenny chesney,always gonna be you,Country,1
kenny chesney,anything but mine,Country,1
kenny chesney,back where i come from,Country,5
kenny chesney,bar at the end of the world,Country,5
kenny chesney,be as you are,Country,1
kenny chesney,beautiful world,Country,5
kenny chesney,because of your love,Country,5
kenny chesney,beer in mexico,Country,1
kenny chesney,better as a memory,Country,1
kenny chesney,boston,Country,5
kenny chesney,christmas in dixie,Country,3
kenny chesney,come over,Country,1
kenny chesney,da ruba girl,Country,3
kenny chesney,demons,Country,5
kenny chesney,down the road,Country,4
kenny chesney,dreams,Country,4
miranda lambert,bad boy,Country,5
miranda lambert,to learn her,Country,3
miranda lambert,white trash,Country,1
miranda lambert,girls,Country,5
miranda lambert,only prettier,Country,6
miranda lambert,holy water,Country,6
miranda lambert,dark bars,Country,1
miranda lambert,automatic,Country,5
miranda lambert,time to get a gun,Country,1
miranda lambert,it all comes out in the wash,Country,5
miranda lambert,if i was a cowboy,Country,1
miranda lambert,love is looking for you,Country,3
miranda lambert,virginia bluebell,Country,5
miranda lambert,airstream song,Country,3
miranda lambert,me and your cigarettes,Country,4
miranda lambert,safe,Country,5
miranda lambert,fine tune,Country,1
miranda lambert,all kinds of kinds,Country,5
miranda lambert,fastest girl in town,Country,5
miranda lambert,another sunday in the south,Country,2
miranda lambert,baggage claim,Country,5
miranda lambert,bathroom sink,Country,6
miranda lambert,better in the long run,Country,1
miranda lambert,bluebird,Country,5
miranda lambert,bring me down,Country,2
miranda lambert,covered wagon,Country,5
miranda lambert,dead flowers,Country,5
miranda lambert,dear diamond,Country,4
miranda lambert,dear old sun,Country,4
miranda lambert,desperation,Country,5
one direction,what makes you beautiful,Pop/Rock; Pop; Romântico,5
one direction,18,Pop/Rock; Pop; Romântico,1
one direction,story of my life,Pop/Rock; Pop; Romântico,5
one direction,little things,Pop/Rock; Pop; Romântico,1
one direction,steal my girl,Pop/Rock; Pop; Romântico,2
one direction,perfect,Pop/Rock; Pop; Romântico,6
one direction,night changes,Pop/Rock; Pop; Romântico,6
